timestamp,frame,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2
10.77,323,463,bus,959,689,1134,892
10.77,323,554,car,653,846,884,1024
10.77,323,521,truck,1501,688,1672,840
10.77,323,292,car,1528,841,1742,1076
10.77,323,274,bus,953,517,1099,653
10.77,323,734,truck,222,927,603,1073
10.77,323,155,truck,1319,762,1465,941
10.8,324,522,car,983,914,1148,1077
10.8,324,463,truck,962,696,1134,897
10.8,324,554,car,658,848,884,1021
10.8,324,521,truck,1504,686,1678,840
10.8,324,292,truck,1523,833,1745,1076
10.8,324,274,bus,955,523,1098,655
10.8,324,734,truck,233,927,601,1073
10.8,324,765,truck,951,527,1096,652
10.8,324,766,bus,966,697,1130,895
10.8,324,155,bus,1318,765,1466,946
10.8,324,462,truck,783,611,864,695
10.8,324,322,bus,1283,492,1498,700
10.83,325,522,car,985,921,1146,1076
10.83,325,554,car,663,847,888,1019
10.83,325,521,truck,1504,689,1670,836
10.83,325,292,car,1534,862,1734,1075
10.83,325,734,truck,239,920,602,1072
10.83,325,155,car,1316,768,1466,953
10.83,325,462,truck,787,612,868,697
10.83,325,322,bus,1282,498,1499,708
10.83,325,126,car,1253,906,1417,1073
10.83,325,701,car,1246,699,1344,800
10.87,326,522,car,982,925,1138,1073
10.87,326,554,car,667,848,890,1018
10.87,326,521,truck,1489,692,1683,866
10.87,326,292,car,1544,886,1729,1076
10.87,326,734,truck,244,915,606,1071
10.87,326,155,car,1313,771,1465,958
10.87,326,322,bus,1280,502,1496,710
10.87,326,126,car,1255,909,1419,1073
10.87,326,701,truck,1247,706,1346,805
10.87,326,463,truck,967,716,1130,906
10.87,326,274,bus,954,521,1101,657
10.9,327,522,car,981,928,1135,1072
10.9,327,554,car,669,846,895,1019
10.9,327,521,truck,1485,699,1687,883
10.9,327,292,car,1537,886,1729,1077
10.9,327,734,truck,249,909,612,1072
10.9,327,322,bus,1282,507,1493,710
10.9,327,126,car,1258,914,1421,1074
10.9,327,463,bus,961,716,1131,914
10.9,327,274,bus,955,526,1098,659
10.93,328,522,car,985,935,1134,1071
10.93,328,554,car,671,847,895,1019
10.93,328,521,truck,1492,708,1680,880
10.93,328,292,car,1518,855,1743,1079
10.93,328,734,truck,256,903,615,1072
10.93,328,322,truck,1258,511,1477,717
10.93,328,126,car,1259,919,1422,1075
10.93,328,463,truck,959,723,1126,918
10.93,328,274,bus,956,530,1099,662
10.93,328,155,truck,1311,772,1467,965
10.97,329,522,car,988,940,1137,1073
10.97,329,554,car,674,846,899,1018
10.97,329,521,truck,1494,697,1675,864
10.97,329,292,car,1511,843,1748,1078
10.97,329,734,truck,263,900,616,1072
10.97,329,322,bus,1247,514,1473,723
10.97,329,126,car,1256,921,1420,1075
10.97,329,463,truck,956,724,1126,921
10.97,329,274,bus,953,533,1100,668
10.97,329,155,car,1314,787,1462,969
11.0,330,554,car,672,840,903,1018
11.0,330,521,truck,1496,700,1672,861
11.0,330,292,car,1506,837,1750,1079
11.0,330,734,truck,271,896,618,1072
11.0,330,322,bus,1262,520,1487,728
11.0,330,126,car,1255,927,1420,1078
11.0,330,463,truck,956,730,1124,925
11.0,330,274,truck,957,529,1110,670
11.0,330,492,truck,1261,521,1507,731
11.03,331,554,car,676,845,902,1019
11.03,331,521,truck,1494,702,1669,863
11.03,331,292,car,1524,881,1730,1077
11.03,331,734,truck,282,896,618,1073
11.03,331,322,truck,1268,525,1491,734
11.03,331,126,car,1254,935,1416,1079
11.03,331,463,truck,955,743,1118,933
11.03,331,274,bus,960,538,1107,673
11.03,331,492,bus,1264,524,1504,735
11.03,331,701,truck,1243,733,1342,828
11.03,331,155,car,1310,791,1461,977
11.07,332,554,car,678,848,901,1021
11.07,332,521,truck,1495,714,1666,871
11.07,332,292,car,1521,880,1732,1077
11.07,332,734,truck,291,898,618,1077
11.07,332,126,car,1259,943,1412,1079
11.07,332,463,truck,954,742,1123,939
11.07,332,274,bus,965,534,1126,680
11.07,332,462,bus,796,616,891,718
11.07,332,522,car,991,957,1128,1077
11.1,333,554,car,681,851,901,1021
11.1,333,734,truck,295,891,621,1075
11.1,333,126,car,1260,946,1411,1079
11.1,333,463,truck,953,759,1113,944
11.1,333,274,truck,967,554,1110,682
11.1,333,462,truck,799,619,893,720
11.1,333,522,car,988,961,1126,1079
11.1,333,155,truck,1308,801,1462,992
11.13,334,554,car,681,855,901,1024
11.13,334,734,truck,305,892,617,1075
11.13,334,126,car,1261,950,1409,1079
11.13,334,463,truck,957,769,1114,950
11.13,334,274,bus,965,540,1129,687
11.13,334,785,truck,1489,714,1753,1075
11.13,334,788,truck,959,554,1112,684
11.13,334,155,truck,1309,808,1463,998
11.17,335,554,car,684,857,904,1026
11.17,335,734,truck,316,893,614,1074
11.17,335,126,car,1260,955,1403,1079
11.17,335,463,truck,952,775,1114,961
11.17,335,274,bus,966,542,1135,691
11.17,335,788,bus,962,565,1108,690
11.17,335,155,car,1308,815,1462,1007
11.17,335,791,truck,1732,899,1916,1080
11.17,335,322,bus,1236,544,1468,756
11.17,335,701,truck,1236,751,1340,849
11.17,335,521,truck,1498,734,1663,885
11.17,335,292,truck,1510,876,1731,1079
11.17,335,522,car,990,971,1123,1080
11.2,336,554,car,687,860,904,1027
11.2,336,734,truck,325,893,611,1071
11.2,336,126,car,1262,965,1397,1080
11.2,336,463,truck,945,773,1112,966
11.2,336,788,truck,962,570,1107,693
11.2,336,521,truck,1498,741,1661,889
11.2,336,292,truck,1507,879,1725,1078
11.2,336,462,truck,803,627,902,737
11.23,337,554,car,687,861,905,1028
11.23,337,734,car,335,895,607,1069
11.23,337,126,car,1265,974,1391,1080
11.23,337,463,truck,947,782,1111,972
11.23,337,788,truck,960,569,1110,698
11.23,337,521,truck,1494,746,1665,902
11.23,337,274,bus,957,548,1124,696
11.23,337,155,truck,1309,827,1460,1015
11.23,337,791,truck,1735,906,1912,1080
11.27,338,554,car,689,864,903,1027
11.27,338,734,car,343,895,604,1066
11.27,338,126,car,1265,980,1388,1080
11.27,338,463,bus,941,775,1113,974
11.27,338,788,truck,961,569,1112,698
11.27,338,274,bus,968,556,1130,698
11.27,338,155,truck,1308,830,1459,1020
11.27,338,791,truck,1737,912,1909,1080
11.3,339,554,car,694,866,906,1027
11.3,339,734,truck,345,882,611,1062
11.3,339,463,truck,942,781,1112,979
11.3,339,788,truck,967,581,1105,699
11.3,339,155,truck,1307,836,1457,1023
11.3,339,791,truck,1738,916,1907,1080
11.3,339,701,truck,1230,755,1351,871
11.3,339,292,truck,1507,881,1722,1076
11.3,339,521,truck,1486,741,1665,906
11.33,340,554,car,699,868,911,1029
11.33,340,734,truck,348,871,618,1059
11.33,340,463,truck,939,781,1112,984
11.33,340,788,truck,967,586,1105,704
11.33,340,791,truck,1742,924,1904,1080
11.33,340,292,truck,1510,890,1718,1075
11.33,340,492,bus,1249,558,1490,773
11.33,340,462,truck,816,633,908,736
11.37,341,554,car,699,865,915,1030
11.37,341,734,truck,353,867,618,1056
11.37,341,463,bus,935,779,1114,989
11.37,341,788,bus,967,585,1112,709
11.37,341,292,truck,1509,892,1718,1077
11.37,341,492,bus,1250,570,1484,780
11.37,341,462,bus,821,642,906,737
11.37,341,322,truck,1227,573,1463,784
11.37,341,521,truck,1486,748,1661,909
11.4,342,554,car,701,867,915,1031
11.4,342,734,bus,361,864,617,1052
11.4,342,463,truck,934,783,1114,995
11.4,342,788,truck,972,590,1114,712
11.4,342,292,truck,1508,892,1719,1077
11.4,342,492,bus,1253,575,1482,783
11.4,342,521,truck,1486,752,1658,911
11.43,343,554,car,703,870,914,1031
11.43,343,734,truck,369,861,615,1046
11.43,343,463,truck,933,789,1111,1000
11.43,343,788,truck,977,595,1117,715
11.43,343,292,truck,1510,901,1714,1077
11.43,343,521,truck,1492,768,1656,918
11.43,343,274,bus,976,590,1120,714
11.47,344,554,car,705,872,916,1033
11.47,344,734,truck,375,857,614,1040
11.47,344,463,bus,933,797,1111,1008
11.47,344,292,truck,1510,908,1711,1079
11.47,344,521,truck,1493,776,1649,918
11.47,344,274,bus,973,589,1121,719
11.47,344,155,bus,1302,853,1454,1044
11.47,344,791,truck,1746,935,1901,1080
11.47,344,462,truck,828,654,908,743
11.47,344,492,bus,1251,583,1480,792
11.5,345,554,car,707,874,917,1034
11.5,345,734,truck,383,855,613,1035
11.5,345,463,car,936,815,1105,1014
11.5,345,292,truck,1510,913,1709,1079
11.5,345,521,truck,1489,779,1648,921
11.5,345,274,bus,976,594,1123,722
11.5,345,155,bus,1300,858,1454,1051
11.5,345,791,truck,1746,939,1900,1080
11.5,345,462,truck,830,657,909,745
11.5,345,492,bus,1246,586,1478,795
11.5,345,701,car,1228,790,1340,896
11.53,346,554,car,708,874,918,1036
11.53,346,734,truck,390,854,613,1031
11.53,346,463,bus,935,815,1103,1016
11.53,346,292,truck,1509,914,1708,1079
11.53,346,521,truck,1487,780,1650,925
11.53,346,274,bus,973,583,1132,725
11.53,346,155,bus,1300,865,1452,1056
11.53,346,791,truck,1746,944,1899,1080
11.53,346,492,bus,1253,589,1481,797
11.57,347,554,car,711,874,920,1035
11.57,347,734,truck,392,852,611,1029
11.57,347,463,truck,934,815,1105,1019
11.57,347,292,truck,1510,919,1707,1079
11.57,347,521,truck,1482,779,1655,934
11.57,347,274,truck,981,602,1122,727
11.57,347,155,truck,1297,864,1453,1061
11.57,347,791,truck,1747,947,1899,1080
11.57,347,492,bus,1251,594,1479,802
11.57,347,839,truck,1099,896,1315,1075
11.57,347,322,truck,1246,596,1479,806
11.6,348,554,car,712,874,922,1038
11.6,348,734,car,401,853,608,1022
11.6,348,463,truck,931,815,1103,1022
11.6,348,292,truck,1514,925,1706,1079
11.6,348,521,truck,1480,788,1658,947
11.6,348,274,bus,982,607,1122,731
11.6,348,839,truck,1160,904,1369,1076
11.6,348,701,car,1223,799,1342,910
11.63,349,554,car,716,874,922,1036
11.63,349,734,truck,404,849,607,1017
11.63,349,463,truck,932,824,1099,1025
11.63,349,521,truck,1480,794,1652,948
11.63,349,843,bus,1845,644,1918,850
11.63,349,155,truck,1298,872,1450,1065
11.63,349,791,truck,1746,949,1900,1080
11.63,349,322,bus,1247,602,1476,807
11.67,350,554,car,718,875,921,1034
11.67,350,734,truck,408,848,606,1014
11.67,350,463,truck,931,828,1099,1032
11.67,350,521,truck,1481,794,1653,948
11.67,350,843,bus,1844,651,1917,858
11.67,350,155,truck,1299,879,1449,1069
11.67,350,791,truck,1746,955,1899,1080
11.67,350,322,bus,1220,594,1471,816
11.67,350,292,truck,1505,921,1704,1080
11.67,350,274,truck,991,620,1121,735
11.67,350,839,truck,1137,907,1350,1079
11.7,351,554,car,718,872,921,1033
11.7,351,734,truck,416,844,613,1011
11.7,351,463,truck,929,828,1100,1034
11.7,351,521,truck,1476,793,1658,956
11.7,351,843,bus,1844,659,1917,864
11.7,351,791,truck,1745,957,1899,1080
11.7,351,292,truck,1507,927,1701,1080
11.73,352,554,car,720,875,918,1032
11.73,352,734,truck,420,840,616,1008
11.73,352,463,truck,928,834,1096,1038
11.73,352,521,truck,1478,800,1655,959
11.73,352,843,bus,1841,659,1916,868
11.73,352,292,car,1511,936,1696,1080
11.73,352,853,car,963,556,1014,594
11.73,352,701,car,1223,824,1330,924
11.73,352,155,car,1293,882,1446,1073
11.73,352,322,bus,1237,608,1477,821
11.73,352,274,truck,993,624,1123,738
11.77,353,554,car,721,874,919,1031
11.77,353,734,truck,425,838,617,1004
11.77,353,463,truck,926,837,1097,1043
11.77,353,521,truck,1480,808,1654,964
11.77,353,843,bus,1840,662,1915,870
11.77,353,292,car,1515,947,1690,1080
11.77,353,853,car,964,559,1015,596
11.77,353,701,truck,1212,806,1336,925
11.77,353,155,bus,1290,884,1444,1075
11.77,353,322,bus,1239,607,1480,825
11.8,354,554,car,720,871,919,1030
11.8,354,734,truck,428,836,615,999
11.8,354,521,truck,1481,813,1654,967
11.8,354,843,bus,1839,667,1914,872
11.8,354,292,car,1513,951,1687,1080
11.8,354,155,car,1297,920,1429,1077
11.8,354,322,bus,1243,616,1477,830
11.8,354,274,truck,992,627,1127,744
11.83,355,554,car,722,875,917,1030
11.83,355,734,truck,432,835,613,992
11.83,355,521,truck,1482,817,1648,964
11.83,355,843,bus,1837,671,1912,873
11.83,355,292,car,1511,953,1685,1080
11.83,355,322,truck,1238,621,1470,833
11.83,355,274,truck,993,628,1129,745
11.83,355,463,bus,921,836,1097,1048
11.87,356,554,car,724,879,913,1030
11.87,356,734,truck,435,833,612,988
11.87,356,521,truck,1477,815,1651,969
11.87,356,843,bus,1835,675,1910,877
11.87,356,292,car,1512,960,1680,1080
11.87,356,322,bus,1242,623,1471,833
11.87,356,274,truck,999,632,1131,745
11.87,356,463,bus,922,847,1094,1053
11.87,356,155,car,1297,918,1432,1078
11.9,357,554,car,728,881,913,1028
11.9,357,734,truck,436,829,612,985
11.9,357,521,truck,1478,820,1644,965
11.9,357,843,bus,1832,676,1910,880
11.9,357,292,car,1508,960,1679,1080
11.9,357,274,truck,997,633,1130,746
11.9,357,463,truck,919,849,1093,1058
11.9,357,864,bus,915,853,1097,1057
11.9,357,155,car,1298,927,1427,1077
11.9,357,791,truck,1748,977,1887,1080
11.93,358,554,car,728,882,912,1028
11.93,358,734,truck,438,825,613,981
11.93,358,843,bus,1830,679,1909,884
11.93,358,292,car,1500,955,1679,1080
11.93,358,463,truck,921,855,1091,1059
11.93,358,155,car,1291,914,1433,1077
11.93,358,701,bus,1159,732,1362,939
11.93,358,322,bus,1238,630,1465,838
11.97,359,554,car,730,882,913,1026
11.97,359,734,truck,440,824,612,978
11.97,359,843,bus,1827,683,1908,888
11.97,359,292,car,1493,953,1677,1080
11.97,359,463,bus,917,858,1088,1062
11.97,359,155,car,1291,921,1429,1076
11.97,359,322,bus,1239,631,1467,843
11.97,359,521,truck,1473,822,1642,970
11.97,359,791,truck,1744,981,1887,1080
12.0,360,554,car,733,880,914,1024
12.0,360,734,truck,441,823,612,976
12.0,360,843,bus,1825,687,1907,891
12.0,360,292,car,1492,957,1673,1080
12.0,360,463,truck,917,862,1091,1069
12.0,360,155,car,1294,937,1423,1077
12.0,360,322,bus,1235,633,1464,846
12.0,360,872,car,922,872,1084,1067
12.0,360,521,truck,1470,825,1639,972
12.0,360,791,truck,1742,986,1887,1080
12.0,360,274,truck,998,637,1132,752
12.03,361,554,car,735,881,914,1023
12.03,361,734,truck,444,822,613,974
12.03,361,843,bus,1823,691,1906,892
12.03,361,292,truck,1491,963,1667,1079
12.03,361,463,bus,918,871,1087,1071
12.03,361,322,bus,1232,635,1462,851
12.03,361,872,truck,920,876,1081,1070
12.03,361,521,truck,1470,831,1637,977
12.03,361,274,truck,996,636,1131,752
12.07,362,554,car,738,882,914,1022
12.07,362,734,bus,447,821,613,970
12.07,362,843,truck,1823,694,1905,884
12.07,362,292,truck,1491,970,1657,1077
12.07,362,463,truck,912,861,1090,1073
12.07,362,322,truck,1238,637,1467,856
12.07,362,521,truck,1461,824,1644,985
12.07,362,839,truck,1158,927,1368,1080
12.1,363,554,car,737,883,912,1023
12.1,363,734,bus,449,821,613,969
12.1,363,292,car,1492,972,1660,1078
12.1,363,463,truck,907,860,1088,1076
12.1,363,322,truck,1228,642,1455,857
12.1,363,521,truck,1463,835,1636,988
12.1,363,884,truck,735,879,913,1025
12.1,363,886,truck,448,821,613,971
12.1,363,839,truck,1151,936,1366,1080
12.13,364,554,car,735,881,913,1024
12.13,364,734,bus,451,821,613,967
12.13,364,463,truck,906,862,1085,1074
12.13,364,322,bus,1222,647,1449,861
12.13,364,521,truck,1462,842,1631,990
12.13,364,884,truck,731,874,917,1026
12.13,364,886,truck,450,822,612,969
12.13,364,274,truck,996,647,1130,760
12.17,365,554,car,737,883,911,1024
12.17,365,734,truck,454,820,616,967
12.17,365,463,truck,906,865,1084,1075
12.17,365,322,bus,1221,653,1448,865
12.17,365,521,truck,1461,847,1629,993
12.17,365,884,truck,733,876,915,1027
12.17,365,886,bus,455,823,614,967
12.17,365,155,truck,1289,931,1427,1080
12.2,366,554,car,738,884,909,1025
12.2,366,734,truck,456,821,618,966
12.2,366,463,truck,903,869,1079,1074
12.2,366,322,bus,1220,659,1445,867
12.2,366,521,truck,1452,839,1637,1002
12.2,366,884,truck,731,875,915,1027
12.2,366,886,bus,457,823,615,965
12.23,367,554,car,738,886,908,1026
12.23,367,463,bus,902,874,1076,1074
12.23,367,322,bus,1215,659,1449,877
12.23,367,521,truck,1451,844,1632,1003
12.23,367,872,truck,906,877,1071,1074
12.27,368,554,car,740,887,908,1027
12.27,368,463,truck,902,881,1073,1076
12.27,368,322,bus,1220,663,1449,878
12.27,368,521,truck,1453,850,1626,1002
12.27,368,155,truck,1279,937,1414,1080
12.27,368,734,truck,458,822,617,964
12.3,369,554,car,742,889,907,1027
12.3,369,463,truck,904,894,1067,1077
12.3,369,322,truck,1220,665,1448,880
12.3,369,521,truck,1446,846,1627,1005
12.3,369,155,truck,1279,944,1409,1077
12.3,369,734,bus,457,819,615,961
12.33,370,554,car,742,890,904,1026
12.33,370,463,truck,898,886,1069,1076
12.33,370,521,truck,1440,843,1625,1008
12.33,370,155,truck,1278,945,1410,1076
12.33,370,734,truck,459,817,619,961
12.33,370,904,truck,1072,966,1279,1080
12.33,370,292,car,1484,988,1634,1080
12.33,370,884,truck,737,886,907,1027
12.37,371,554,car,742,889,901,1024
12.37,371,463,truck,899,893,1067,1078
12.37,371,155,truck,1277,950,1408,1076
12.37,371,734,bus,455,818,607,956
12.37,371,904,truck,1076,970,1275,1079
12.37,371,322,bus,1193,672,1426,888
12.4,372,554,car,741,888,899,1023
12.4,372,463,truck,897,898,1065,1079
12.4,372,734,truck,455,819,602,953
12.4,372,904,truck,1079,972,1274,1079
12.4,372,322,truck,1208,674,1439,890
12.4,372,521,truck,1423,852,1653,1062
12.43,373,554,car,742,890,896,1023
12.43,373,463,truck,894,901,1061,1079
12.43,373,734,truck,457,818,599,949
12.43,373,904,truck,1080,979,1264,1079
12.43,373,322,bus,1215,676,1442,892
12.43,373,910,truck,1229,675,1435,890
12.43,373,521,truck,1425,864,1651,1074
12.47,374,554,car,748,893,900,1023
12.47,374,463,car,894,912,1054,1079
12.47,374,734,bus,460,822,592,945
12.47,374,904,truck,1077,983,1255,1079
12.47,374,322,bus,1215,677,1441,893
12.47,374,910,truck,1227,677,1433,891
12.47,374,521,truck,1425,864,1653,1079
12.47,374,912,truck,1763,726,1919,940
12.5,375,554,car,744,893,894,1023
12.5,375,463,truck,891,910,1053,1078
12.5,375,734,bus,463,823,590,942
12.5,375,904,truck,1077,987,1250,1079
12.5,375,322,truck,1211,680,1438,897
12.5,375,910,bus,1220,678,1428,895
12.5,375,521,truck,1424,866,1646,1079
12.5,375,274,truck,1009,678,1133,780
12.53,376,554,car,743,894,891,1022
12.53,376,463,truck,886,913,1048,1078
12.53,376,734,bus,462,822,589,940
12.53,376,904,truck,1075,989,1246,1080
12.53,376,322,bus,1209,683,1434,901
12.53,376,521,truck,1428,877,1635,1077
12.57,377,554,car,749,892,902,1023
12.57,377,463,truck,883,912,1047,1079
12.57,377,734,bus,462,818,593,941
12.57,377,904,truck,1080,993,1246,1079
12.57,377,322,bus,1209,687,1430,901
12.57,377,521,truck,1424,879,1629,1080
12.57,377,912,bus,1757,734,1915,950
12.57,377,274,bus,996,676,1130,786
12.6,378,554,car,754,894,907,1023
12.6,378,463,truck,885,912,1052,1079
12.6,378,322,bus,1205,693,1423,901
12.6,378,521,truck,1421,879,1625,1080
12.6,378,912,truck,1751,730,1918,958
12.63,379,554,car,744,894,898,1026
12.63,379,463,truck,882,914,1050,1079
12.63,379,322,truck,1206,697,1427,909
12.63,379,521,truck,1425,889,1618,1080
12.63,379,912,truck,1747,732,1916,962
12.63,379,904,truck,1083,999,1242,1079
12.67,380,554,truck,753,895,909,1026
12.67,380,463,truck,887,927,1046,1079
12.67,380,322,truck,1167,699,1423,944
12.67,380,521,truck,1422,887,1616,1080
12.67,380,912,bus,1750,744,1911,963
12.67,380,734,bus,465,825,587,940
12.7,381,554,truck,755,889,918,1026
12.7,381,463,truck,889,936,1042,1079
12.7,381,322,truck,1157,701,1404,931
12.7,381,521,car,1425,898,1608,1080
12.7,381,912,bus,1752,756,1906,962
12.7,381,734,bus,472,820,603,942
12.73,382,554,truck,760,891,921,1026
12.73,382,463,truck,886,935,1041,1079
12.73,382,521,truck,1421,893,1607,1080
12.73,382,912,bus,1752,765,1903,964
12.73,382,734,bus,471,818,609,945
12.73,382,936,car,756,895,923,1028
12.77,383,554,truck,761,894,921,1028
12.77,383,463,truck,883,938,1036,1076
12.77,383,521,truck,1421,896,1604,1080
12.77,383,912,bus,1749,767,1903,966
12.77,383,734,truck,479,819,620,942
12.77,383,936,car,758,898,920,1028
12.77,383,937,car,1834,939,1920,1066
12.8,384,554,truck,762,895,923,1029
12.8,384,463,truck,879,936,1035,1075
12.8,384,521,truck,1417,893,1602,1080
12.8,384,912,bus,1746,768,1903,969
12.8,384,734,bus,482,819,625,940
12.8,384,936,car,761,901,919,1028
12.8,384,937,car,1840,960,1919,1066
12.8,384,940,car,1487,698,1539,753
12.83,385,554,car,762,895,924,1029
12.83,385,463,truck,876,935,1036,1076
12.83,385,521,truck,1414,890,1601,1080
12.83,385,912,bus,1742,769,1903,972
12.83,385,734,bus,464,820,605,940
12.83,385,936,truck,759,894,925,1028
12.83,385,937,car,1832,947,1920,1071
12.83,385,940,car,1492,700,1544,756
12.87,386,554,car,764,899,920,1028
12.87,386,463,truck,874,935,1037,1077
12.87,386,521,truck,1412,891,1597,1080
12.87,386,912,truck,1736,764,1906,976
12.87,386,734,bus,460,817,598,936
12.87,386,936,truck,755,888,928,1027
12.87,386,937,car,1832,948,1920,1072
12.87,386,322,truck,1188,714,1418,931
12.9,387,554,car,766,903,919,1027
12.9,387,463,truck,873,941,1032,1076
12.9,387,521,truck,1414,897,1592,1080
12.9,387,912,bus,1734,770,1905,980
12.9,387,734,truck,466,831,585,934
12.9,387,936,truck,758,892,925,1027
12.9,387,937,car,1832,949,1920,1073
12.9,387,946,truck,1160,921,1277,1043
12.9,387,322,bus,1188,718,1414,933
12.9,387,940,car,1499,703,1553,761
12.93,388,554,car,764,899,921,1025
12.93,388,463,truck,878,958,1024,1078
12.93,388,521,truck,1412,897,1588,1077
12.93,388,912,bus,1731,775,1904,983
12.93,388,936,truck,754,880,930,1023
12.93,388,937,car,1831,948,1920,1072
12.93,388,946,truck,1163,935,1270,1045
12.93,388,322,bus,1187,719,1412,936
12.93,388,274,bus,1002,703,1128,809
12.97,389,554,car,764,898,923,1025
12.97,389,463,truck,878,960,1023,1077
12.97,389,521,truck,1412,903,1582,1076
12.97,389,912,bus,1727,776,1904,986
12.97,389,936,truck,759,886,929,1024
12.97,389,937,car,1831,956,1918,1074
12.97,389,946,truck,1162,941,1266,1049
12.97,389,322,bus,1166,719,1395,936
12.97,389,274,bus,1003,706,1125,809
12.97,389,734,bus,458,819,588,932
13.0,390,554,car,764,896,924,1024
13.0,390,463,truck,875,963,1020,1076
13.0,390,521,truck,1413,911,1575,1075
13.0,390,912,bus,1724,781,1901,987
13.0,390,936,truck,756,883,931,1023
13.0,390,937,car,1828,952,1919,1075
13.0,390,946,car,1157,940,1267,1054
13.0,390,322,bus,1179,723,1404,937
13.0,390,734,truck,457,817,587,932
13.03,391,554,car,764,896,923,1022
13.03,391,463,car,871,967,1013,1076
13.03,391,521,truck,1408,906,1575,1073
13.03,391,912,bus,1717,777,1903,989
13.03,391,936,truck,755,880,931,1023
13.03,391,937,car,1826,955,1916,1076
13.03,391,322,bus,1185,725,1406,937
13.03,391,940,car,1517,710,1569,765
13.03,391,274,bus,1002,707,1126,812
13.07,392,554,car,763,892,925,1020
13.07,392,463,truck,864,965,1012,1077
13.07,392,521,truck,1406,909,1571,1073
13.07,392,912,bus,1714,778,1903,990
13.07,392,936,truck,757,881,928,1020
13.07,392,937,car,1824,954,1916,1077
13.07,392,322,bus,1184,725,1404,938
13.07,392,946,truck,1143,934,1269,1064
13.1,393,554,car,761,891,924,1018
13.1,393,463,truck,859,962,1013,1076
13.1,393,521,truck,1406,916,1565,1073
13.1,393,912,bus,1710,777,1902,989
13.1,393,936,truck,755,879,927,1019
13.1,393,937,car,1818,948,1916,1078
13.1,393,322,bus,1179,726,1404,946
13.1,393,946,car,1147,940,1265,1062
13.1,393,734,truck,456,821,577,928
13.13,394,554,car,757,884,926,1018
13.13,394,463,truck,853,959,1011,1076
13.13,394,521,car,1405,920,1562,1074
13.13,394,912,bus,1710,785,1899,990
13.13,394,936,truck,754,878,926,1018
13.13,394,937,car,1817,950,1914,1079
13.13,394,322,bus,1179,729,1398,944
13.13,394,946,truck,1142,939,1265,1065
13.13,394,955,car,1145,941,1263,1061
13.13,394,734,truck,457,822,574,926
13.13,394,274,bus,1001,700,1138,818
13.17,395,554,car,757,886,923,1017
13.17,395,463,truck,852,961,1010,1076
13.17,395,521,truck,1404,925,1557,1074
13.17,395,912,bus,1708,791,1897,992
13.17,395,936,truck,753,876,925,1017
13.17,395,937,car,1820,963,1911,1080
13.17,395,322,bus,1179,733,1396,948
13.17,395,946,truck,1141,941,1262,1065
13.17,395,955,car,1144,945,1260,1062
13.17,395,734,truck,453,817,574,925
13.17,395,274,bus,1000,700,1136,818
13.2,396,554,car,757,887,921,1015
13.2,396,463,truck,851,963,1008,1075
13.2,396,521,truck,1402,927,1555,1074
13.2,396,912,bus,1704,794,1898,994
13.2,396,936,truck,753,875,925,1016
13.2,396,937,car,1819,963,1910,1080
13.2,396,322,bus,1167,732,1387,949
13.2,396,946,truck,1138,937,1263,1065
13.2,396,734,truck,452,814,574,925
13.2,396,274,bus,1004,706,1133,817
13.23,397,554,car,760,891,915,1012
13.23,397,463,truck,848,967,1003,1076
13.23,397,521,truck,1397,923,1554,1074
13.23,397,912,bus,1702,793,1900,994
13.23,397,936,truck,754,877,922,1015
13.23,397,937,car,1816,965,1909,1080
13.23,397,322,bus,1171,734,1386,948
13.23,397,946,truck,1128,923,1265,1065
13.23,397,734,truck,451,810,574,922
13.23,397,274,bus,1007,714,1128,819
13.27,398,554,car,758,889,915,1011
13.27,398,463,truck,849,970,1002,1075
13.27,398,521,truck,1397,928,1552,1075
13.27,398,912,bus,1697,794,1900,996
13.27,398,936,truck,754,877,920,1014
13.27,398,937,car,1813,961,1910,1080
13.27,398,734,truck,450,808,573,922
13.27,398,274,bus,1007,711,1129,817
13.27,398,940,car,1541,714,1597,772
13.27,398,955,truck,1136,949,1252,1066
13.3,399,554,car,758,888,916,1011
13.3,399,463,truck,846,971,1001,1075
13.3,399,521,car,1395,931,1550,1076
13.3,399,912,bus,1694,793,1901,996
13.3,399,936,truck,756,879,919,1015
13.3,399,937,car,1811,962,1909,1080
13.3,399,734,truck,451,808,572,920
13.3,399,274,bus,1010,715,1127,817
13.3,399,955,car,1134,949,1250,1066
13.3,399,322,bus,1174,738,1384,949
13.33,400,554,car,760,888,916,1010
13.33,400,463,truck,843,972,998,1074
13.33,400,521,truck,1390,930,1547,1076
13.33,400,912,bus,1689,794,1899,997
13.33,400,936,truck,758,880,919,1013
13.33,400,937,car,1809,963,1908,1080
13.33,400,734,truck,452,808,568,916
13.33,400,274,bus,1009,714,1128,816
13.33,400,955,car,1128,941,1253,1067
13.33,400,322,bus,1174,738,1383,949
13.37,401,554,car,760,888,916,1009
13.37,401,463,truck,841,970,1002,1075
13.37,401,521,truck,1387,931,1545,1078
13.37,401,912,bus,1685,794,1901,999
13.37,401,936,truck,758,879,920,1013
13.37,401,937,car,1808,964,1908,1080
13.37,401,734,truck,450,808,562,914
13.37,401,274,bus,1009,713,1131,819
13.37,401,955,car,1125,940,1253,1069
